User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Sleep_Hours,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Work_Productivity_Score,Stress_Level
12260,34,Female,Professional,iOS,6.5,5,7.6,7,5,7.8,7.4,4.2
12261,60,Female,Professional,iOS,5.9,3.6,6.2,32,0,3.8,8,3.7
12262,25,Female,Freelancer,Android,1.1,2.7,5.7,9,0,6.5,10,1
12263,18,Other,Professional,Android,5.7,2.1,5.9,31,2,4.7,9.3,4.3
12264,53,Male,Student,Android,5.3,1.5,7,23,1,8.2,6.5,4.8
12265,24,Male,Professional,iOS,5.8,2.4,8.4,6,4,5.7,7.5,2.9
12266,22,Male,Professional,iOS,6.3,1,7.4,19,2,5.3,9.2,4.7
12267,41,Male,Professional,iOS,6.8,3.9,5,14,4,3.7,5.2,5.7
12268,45,Male,Professional,Android,6.7,2.7,5.9,5,2,5.5,6.6,3.4
12269,60,Male,Student,Android,6.1,0.7,6.2,5,2,7.8,8.6,4.1
12270,34,Male,Professional,Android,6,2,5.4,25,1,6,6.8,4.5
12271,54,Female,Student,iOS,3.7,5.1,6.9,39,1,10.1,9.2,2.8
12272,37,Female,Professional,iOS,4,2.7,6.5,32,4,5.9,9,2.8
12273,20,Female,Professional,Android,4.3,1.9,6.3,13,0,10,7.1,4.4
12274,54,Male,Business Owner,Android,8.4,2,5.8,18,3,6.7,6.8,4.8
12275,43,Female,Student,Android,6.6,2.5,6.5,22,3,6.8,6.3,4.8
12276,32,Female,Student,Android,5.6,3.2,6.1,27,2,3.5,7.1,4.1
12277,25,Female,Freelancer,Android,3,2.8,5.6,31,1,4.8,8.6,2.4
12278,30,Male,Student,Android,6.9,2.9,5.9,11,3,7.9,4,7.5
12279,20,Male,Professional,Android,3.8,2,5.2,22,1,8.8,7.9,4.8
12280,18,Female,Student,Android,4.1,1.6,9.1,11,2,6.7,9.6,2.5
12281,26,Female,Professional,iOS,5.6,4.2,7.3,20,0,4.6,6.1,3.7
12282,48,Male,Professional,iOS,4.7,4.4,4.9,19,2,9.3,9.2,2.6
12283,58,Female,Professional,Android,3.3,1.8,8.2,21,3,3.6,9.2,2.7
12284,43,Male,Professional,Android,6.4,2.7,5.4,23,3,10.4,5.9,5.6
12285,34,Male,Student,Android,6.6,0.9,7.3,15,3,4.7,8.2,5.3
12286,51,Female,Professional,Android,6.5,1.3,7.2,19,3,7,7.1,5.2
12287,26,Male,Freelancer,iOS,3.1,3.4,6.1,34,2,6,8.5,3.2
12288,30,Male,Professional,iOS,5.8,3.4,7.1,17,0,7,6.9,5.1
12289,22,Male,Student,iOS,3.6,3.6,6,14,3,7.5,8.4,2.7
12290,58,Male,Professional,Android,6.7,5.2,7.5,12,1,5.3,5.3,6
12291,30,Male,Professional,Android,6.4,0.4,9.2,12,3,5.3,6.2,3.8
12292,18,Male,Student,iOS,3.8,0.3,6.1,16,1,6.6,8.4,2.6
12293,42,Female,Professional,Android,5.8,3,7.1,15,3,4.6,7,4.8
12294,21,Male,Student,Android,5.1,2.9,8.4,21,3,7.8,9.1,1.4
12295,53,Male,Student,Android,5.4,4.6,6.9,26,1,5.3,8.1,4.3
12296,27,Female,Professional,Android,1.9,3.1,4.5,15,1,4.4,9.6,1
12297,45,Male,Freelancer,Android,6,2,6.9,10,2,4.4,7.8,4.3
12298,23,Male,Freelancer,iOS,7.4,3.5,5.5,36,2,7.4,5.1,5.7
12299,44,Other,Student,Android,3.6,2.5,5.2,33,1,4.4,10,2
12300,29,Female,Professional,iOS,8.1,1.6,7.9,9,5,7.7,6.3,6
12301,20,Male,Student,Android,5.6,3.8,7.8,35,5,6.8,9.7,2.8
12302,50,Female,Business Owner,iOS,2.9,2.5,6.8,21,2,6.2,8.7,2.1
12303,27,Female,Professional,iOS,5.5,2.2,6.4,11,1,3.4,7.9,5
12304,48,Female,Student,iOS,5.2,2.3,8.3,15,2,6.9,8.9,3.6
12305,32,Female,Freelancer,Android,5.3,5.7,8.3,9,0,6.8,8.7,1.6
12306,24,Male,Student,Android,4.4,1.8,5.8,26,4,7.8,8.6,5.3
12307,53,Male,Student,Android,5.9,1.8,4.9,12,2,6.2,7.3,4.1
12308,31,Female,Student,Android,6.3,2.7,7.3,12,2,2.9,6.2,6.7
12309,31,Female,Professional,Android,7.8,2.9,6.9,9,2,6.8,6.2,6.2
12310,20,Female,Student,Android,9.5,2.7,5.6,25,2,5.3,2.8,7.3
12311,20,Male,Professional,iOS,4.9,3.2,7.1,14,0,6.5,7.9,2.8
12312,39,Male,Business Owner,Android,3.9,3.6,5.8,38,2,3.8,8.5,3.1
12313,36,Female,Freelancer,Android,7.1,2.7,7.1,10,2,9.9,6.2,4.7
12314,52,Female,Freelancer,iOS,4.7,1.9,6.4,8,3,7.5,7.7,6
12315,29,Male,Freelancer,Android,2.8,3.1,8,8,3,8.6,8,5.6
12316,22,Female,Professional,iOS,5.9,1.9,6.4,17,0,7.5,7.8,4.4
12317,27,Female,Student,Android,4.3,2.5,10,37,5,9.1,8.9,3.7
12318,58,Male,Student,iOS,3.1,1.2,8,24,1,6.2,7.2,1
12319,50,Male,Student,Android,7.1,4.2,6,12,1,6.7,5.3,7.5
12320,30,Male,Freelancer,iOS,2.9,3.2,7.7,10,2,7.3,10,1
12321,52,Female,Professional,Android,8.6,1.9,7.2,13,3,6,5.6,4.8
12322,49,Male,Freelancer,Android,8.5,3.4,7.3,25,0,7.9,6.5,6
12323,28,Female,Student,Android,3.9,4.7,7.5,37,2,3.8,10,1
12324,55,Female,Student,Android,5.7,2.3,8.1,30,4,5.8,6.6,4.9
12325,41,Male,Freelancer,iOS,6.3,1.8,9.2,37,6,7,5.8,3.9
12326,52,Male,Freelancer,Android,6.4,3.6,7.6,28,2,5.9,7.3,4.8
12327,36,Female,Professional,iOS,5.7,2.3,6.1,18,3,8,6.9,5.2
12328,23,Female,Student,iOS,3.8,0.2,7.7,36,3,4.8,9.9,1.9
12329,57,Male,Student,Android,7.9,1.7,5.1,32,5,4.5,6.1,5.4
12330,59,Male,Student,Android,5.2,1.3,8.5,34,0,8,9.3,3.2
12331,52,Female,Freelancer,iOS,6.1,4.7,7.6,31,0,2.7,8.1,5.3
12332,21,Female,Student,iOS,5.6,3.4,5.3,6,3,5.6,8,4.9
12333,50,Male,Professional,iOS,6.1,3.8,8.6,23,1,6.9,7.1,4.1
12334,30,Female,Business Owner,Android,8.6,3.2,6.9,34,2,6.5,3.8,6.7
12335,53,Female,Professional,Android,4.9,3,8.1,30,1,3.6,7.4,2.8
12336,60,Male,Professional,Android,5.5,0.4,7.9,9,2,5.5,7.3,3.5
12337,36,Female,Freelancer,Android,6.8,2.3,6.8,5,1,8,5.3,5.6
12338,60,Female,Professional,iOS,5.1,4.3,7.8,19,0,5,8.1,3.9
12339,29,Male,Professional,Android,7.5,0.2,7.2,17,1,10,6.4,3.9
12340,28,Female,Student,Android,7.9,3.6,6.6,24,2,3.4,4.4,5.4
12341,23,Female,Professional,iOS,5.2,0.2,6.7,18,2,5.6,7.3,2.1
12342,29,Female,Student,iOS,5.7,1.7,5.6,30,4,6.8,7,3
12343,44,Male,Professional,Android,7.1,3.5,6.2,19,2,7.5,7.9,6
12344,58,Female,Student,Android,6.7,2.4,7.1,5,1,4.6,4.9,4
12345,42,Male,Professional,Android,7.2,2.3,6.5,16,2,2.5,7.3,6.1
12346,59,Male,Student,Android,3.3,3.4,7.5,18,3,5.6,9.9,2.9
12347,20,Male,Student,Android,5.6,1.1,7.1,20,2,9.9,6.7,2
12348,20,Female,Professional,iOS,5.9,2,6.3,5,1,5.3,6.9,4.5
12349,37,Male,Business Owner,iOS,6.1,2,9.3,7,1,3.8,6,3.2
12350,45,Female,Professional,Android,3.9,0.2,8,22,0,6.6,9.6,1.1
12351,40,Male,Student,Android,3.1,1.4,6.2,23,4,4.8,8.4,1.7
12352,20,Female,Professional,Android,3.2,3.8,7.3,8,3,6.1,9,2.7
12353,59,Male,Student,Android,6.5,4.7,6.3,22,3,6.4,6.1,4.1
12354,41,Male,Student,iOS,2.8,5.4,8.4,34,0,8.3,10,1.7
12355,60,Other,Business Owner,iOS,5.9,3.1,8.8,5,0,3.8,5.7,5.3
12356,57,Male,Professional,Android,8.5,0.2,4.3,20,6,3.8,4.2,7.3
12357,23,Male,Student,Android,5.5,2.4,5,21,3,10.7,7.5,4.2
12358,37,Female,Professional,Android,4.1,3.7,8.1,35,2,7.4,8.3,2.1
12359,28,Female,Student,Android,3.9,4.7,6.3,12,5,6.8,7.6,2.8
12360,49,Male,Student,iOS,6.2,1.8,8.1,7,0,8,6.5,3.5
12361,44,Female,Professional,iOS,2.5,4.2,7.2,8,2,7.4,10,2.6
12362,38,Female,Professional,iOS,1.8,3.3,6.9,31,3,6.4,9.6,1
12363,30,Male,Freelancer,iOS,5.9,2.9,6.9,27,5,5.6,7.5,3.4
12364,39,Male,Professional,iOS,3.6,1.8,6.3,26,4,8.2,8.7,3.7
12365,52,Male,Student,Android,7.2,4,5.8,18,8,7.1,4.4,5.1
12366,39,Male,Professional,iOS,6.6,3.9,7.8,37,2,5.7,7.7,4.8
12367,45,Male,Professional,Android,5.3,4.1,8.1,15,2,6.7,8.2,3.3
12368,38,Male,Professional,iOS,6.8,3,5.9,6,0,6,7.2,3.8
12369,35,Male,Student,Android,7.5,0.6,6.8,7,1,6.6,8,3.6
12370,48,Male,Professional,iOS,4,3.9,7.1,26,2,8.6,8.8,2.5
12371,54,Female,Professional,Android,4.7,1.1,8,33,3,8.7,7.9,5.2
12372,38,Male,Professional,iOS,5.9,6.3,5.6,9,1,7.1,6.5,5.4
12373,31,Female,Student,Android,5,4.8,7.3,21,2,4.2,10,3.7
12374,42,Female,Professional,Android,6,3.7,6.8,32,1,6.5,7.1,4
12375,44,Male,Professional,Android,6.3,3.2,5.5,34,2,4.3,6.4,5.6
12376,57,Male,Freelancer,iOS,2.9,0.8,5.6,30,0,5.5,10,2.7
12377,40,Female,Student,Android,7.2,1.5,5.8,24,3,5.1,4,5.6
12378,48,Female,Student,Android,6.8,3.4,7,14,2,9.6,6.6,5.8
12379,46,Male,Freelancer,iOS,5.5,1.4,5,26,4,6.1,6.7,5
12380,47,Male,Student,Android,1.5,4.5,7,33,3,9.8,10,1
12381,43,Male,Student,Android,3,2.7,8,22,1,3.3,9.2,2.6
12382,37,Female,Student,Android,4.8,0.2,6.8,7,0,5.7,8.7,3.5
12383,55,Other,Freelancer,Android,6.9,2,7.1,28,1,8.5,6.3,4.7
12384,36,Female,Student,Android,2.9,1.9,5.7,16,1,6.4,9,3.9
12385,44,Female,Student,iOS,6.3,4,5.5,37,2,6.1,5.9,6
12386,42,Female,Professional,Android,7.8,0.3,7.3,15,2,4.6,8.3,4.6
12387,57,Male,Student,Android,8.5,3.2,5.9,27,0,8.1,4.9,6.4
12388,55,Female,Professional,iOS,5.2,0.2,8.5,32,2,7.7,9.2,5.2
12389,40,Male,Professional,Android,5.8,2.1,6.6,20,4,10.1,7.8,4.4
12390,46,Male,Student,Android,3.9,3.5,7.2,7,0,4.8,7.5,2.7
12391,32,Male,Student,Android,2.9,2.6,6,9,2,5.5,9.2,4.1
12392,20,Female,Professional,iOS,5.3,3.2,8.2,7,2,7.7,6,3.8
12393,27,Female,Professional,Android,7.3,3.1,8.1,17,2,4.4,5.5,5.7
12394,32,Female,Freelancer,Android,3.8,7.2,6.8,34,0,1.6,9.8,2.5
12395,33,Male,Student,Android,7.7,5,7.8,36,3,6.5,6,5.5
12396,34,Male,Professional,Android,5.5,2.1,7.2,7,0,7.6,6.2,4
12397,36,Male,Student,Android,5.4,3.4,6.9,5,3,6.7,8.6,5.1
12398,28,Male,Professional,iOS,5,4.2,7.4,28,4,6,8.5,2.4
12399,22,Male,Professional,iOS,3.6,1.9,7.1,23,1,8,9.1,1.9
12400,22,Male,Professional,Android,4,3.1,5.9,34,1,6.1,7.5,4.4
12401,31,Female,Student,Android,4.1,0.7,5.4,19,3,7.7,8.1,3.7
12402,43,Female,Student,iOS,9.5,1.6,7.4,17,2,4.3,2.9,7.6
12403,25,Male,Professional,iOS,2.9,1.6,9.8,5,1,10.1,9.2,1
12404,22,Female,Professional,Android,5.6,0.6,6.9,25,1,4.3,9.2,2.5
12405,24,Male,Student,Android,7,4.1,5,30,3,5.9,4.6,6.9
12406,33,Male,Student,Android,4,1.2,7.9,29,1,5.7,9.9,2.1
12407,31,Female,Business Owner,iOS,5.9,2.1,7.5,14,3,5.1,8.8,5.1
12408,54,Female,Professional,Android,9.1,3.2,7.2,17,2,5.6,4.8,7
12409,58,Male,Professional,iOS,4.8,2.5,7.9,14,1,5.9,7.8,4
12410,21,Female,Student,Android,6,0.6,6.4,14,4,5.7,7.1,5
12411,53,Female,Professional,iOS,4.3,0.3,8.2,33,4,4.1,10,3.1
12412,34,Male,Business Owner,Android,8.3,1.3,5.8,35,2,7.5,4,7.6
12413,53,Female,Business Owner,Android,8.7,2.3,6.3,11,2,6.3,4,7.7
12414,23,Male,Student,iOS,2.7,5.1,4.6,15,3,7.6,10,2.8
12415,33,Female,Business Owner,Android,5.5,2,6.5,27,0,5.4,8,3
12416,46,Female,Professional,Android,4.2,1.5,8.6,25,0,6.4,8,4.4
12417,53,Female,Professional,Android,8,2.9,5.2,17,1,7.8,5.3,5.9
12418,55,Male,Freelancer,Android,8.4,0.4,7.1,5,1,4.9,5.1,6.3
12419,54,Male,Freelancer,iOS,5.2,1.3,7,20,2,6,8.4,3
12420,27,Female,Professional,iOS,6,4.1,7.8,6,1,9.1,8.6,3.4
12421,58,Male,Professional,iOS,6.5,2.9,6.4,33,2,5,8.9,5.4
12422,53,Female,Business Owner,iOS,3.7,2,6.6,7,3,5,8.2,4.7
12423,46,Male,Professional,iOS,8.4,3,7.7,36,0,6.5,5.7,4.3
12424,31,Male,Freelancer,Android,5.1,2.3,7,22,1,10.4,7.9,4.7
12425,21,Male,Professional,Android,9.6,3.8,6.2,29,2,7.1,4.7,7.6
12426,59,Female,Student,iOS,3.4,2.4,6.1,20,0,5.1,8.6,3.7
12427,53,Male,Student,Android,6.5,1.7,7.6,20,2,6.9,6.3,4.8
12428,30,Male,Student,iOS,4.6,3.5,7.6,8,2,7.6,7.4,3.2
12429,35,Male,Student,iOS,4.7,1.3,5.8,37,2,8.2,7.9,2.8
12430,50,Male,Professional,Android,4,3.8,5.3,10,1,4.3,10,3.8
12431,38,Female,Student,iOS,7.4,2.4,5.7,15,2,9.6,5.1,5.6
12432,33,Male,Student,Android,10,1.3,7.8,17,0,6.2,4.5,6.4
12433,32,Male,Student,iOS,4.1,3,7.4,14,0,8.7,6.9,2.4
12434,22,Male,Professional,Android,5.8,3,9.1,33,1,6.1,7.8,3.5
12435,23,Female,Student,Android,6,2.6,9,32,2,9,9.3,3.7
12436,55,Male,Professional,Android,5.1,2.5,7.2,17,2,3.3,8.2,4.5
12437,20,Male,Professional,Android,5.4,3.9,7.6,39,2,6,8.8,3.4
12438,29,Male,Professional,Android,4.4,3.5,8,17,0,2.4,9.2,2.7
12439,53,Male,Business Owner,Android,4.6,0.4,6.5,15,3,6.7,8,4.4
12440,50,Female,Business Owner,Android,5,2.6,8.6,14,2,2.8,8.6,4.3
12441,53,Female,Student,Android,5.9,2.1,6.4,9,3,6.8,7.2,4.4
12442,50,Male,Student,iOS,10,2.4,8.4,8,0,8.8,4.2,7.2
12443,48,Female,Student,Android,3.6,2.8,4.9,24,4,5.1,9.1,4.5
12444,38,Female,Professional,Android,2.5,1.7,7.9,27,2,6.5,9,2.2
12445,44,Female,Freelancer,Android,5.8,2.3,5.6,26,0,7.2,6.4,4
12446,44,Female,Freelancer,Android,6.8,1.9,4.9,24,2,4.3,5.9,6
12447,25,Male,Professional,Android,4.4,3.4,7.5,28,1,3.5,10,1.6
12448,54,Other,Freelancer,Android,7.7,2.5,7.9,10,3,7.4,5.7,5.2
12449,49,Other,Business Owner,iOS,7.9,1.3,7,14,2,6.4,7.2,5.5
12450,43,Female,Student,iOS,4.2,0.2,6.5,15,3,5.5,10,2.1
12451,19,Female,Business Owner,Android,4.9,0.9,7.6,17,2,9.4,7.1,2.4
12452,29,Female,Freelancer,iOS,5.4,2.8,8.9,15,2,2.8,8.4,3
12453,39,Male,Student,iOS,4.6,1.5,6.9,8,3,5.8,6.2,6.1
12454,34,Female,Freelancer,Android,7.8,2.4,7.6,11,3,7.5,6.9,5.4
12455,24,Female,Student,iOS,9.8,3.6,8.6,28,1,3.7,3.7,7
12456,60,Male,Student,Android,3.9,2.2,8.7,36,2,4.7,9.4,2.9
12457,21,Female,Freelancer,iOS,5.6,0.3,7.3,30,3,5,9.2,4.1
12458,54,Female,Freelancer,Android,4.4,0.7,7,17,1,9,8.4,3.4
12459,55,Male,Professional,iOS,4.3,1.6,7.3,16,1,7.6,7.9,1.9
12460,49,Female,Student,Android,5.5,4,6.5,6,4,5.8,7.4,5
12461,28,Male,Professional,Android,8.5,2,7.4,23,2,5.6,5.4,6.2
12462,18,Female,Student,iOS,4.4,2.6,6.8,10,3,6.4,8,3.1
12463,42,Female,Professional,Android,6.4,1.7,7.7,18,1,4.9,7.1,3.1
12464,59,Female,Student,iOS,5.3,3.5,6.9,14,0,5.7,7.8,4.6
12465,41,Female,Professional,Android,4.9,4,7.6,39,3,5.2,8.2,2.9
12466,60,Female,Student,Android,2.1,0.4,6.2,17,3,8.6,9.5,1.2
12467,34,Female,Student,Android,6.6,1.4,7.9,35,2,9.3,4.7,4.4
12468,25,Male,Freelancer,Android,4.6,5.3,5.2,11,1,6.7,8.5,3.9
12469,44,Female,Professional,Android,5.7,2.6,8,29,4,7.2,8.8,4.7
12470,35,Other,Student,Android,3.2,2.2,7.8,5,2,8.1,8.7,2.4
12471,44,Male,Professional,Android,3.1,2.2,6.7,11,3,6.2,10,3.1
12472,39,Male,Student,iOS,2.2,2.9,7,32,1,5.3,9.7,2.3
12473,33,Female,Professional,iOS,6.9,1.3,6.7,37,4,6.5,5.5,6.6
12474,19,Female,Professional,iOS,7.5,1.9,6.4,5,1,8.4,8.4,7.4
12475,22,Female,Student,iOS,7.1,2.8,8.2,34,3,5.3,5.9,6.7
12476,35,Male,Professional,Android,3,1.3,5.6,29,2,6.2,9.9,3.1
12477,20,Female,Freelancer,Android,5.3,2.8,6.8,30,2,7.1,8.7,3.8
12478,44,Female,Business Owner,Android,5.4,1.8,6,16,2,7.2,8.2,4.9
12479,34,Female,Student,iOS,5.6,2.4,8.2,32,0,4.6,6.3,5.6
12480,33,Female,Business Owner,iOS,6.7,0.6,6.3,22,1,8.5,7.5,2.6
12481,23,Male,Student,iOS,6.8,1.6,7.8,29,2,10,6.1,5.3
12482,24,Female,Professional,Android,7.2,2.2,7.6,15,3,6.6,6.4,5.4
12483,31,Male,Student,Android,3.6,3.4,5.7,15,1,1.5,9.9,4.4
12484,55,Female,Professional,Android,7.4,3.2,8.6,35,4,8,4.9,5
12485,57,Female,Professional,Android,4.6,1.6,9.4,35,2,6.6,8.6,1.7
12486,32,Female,Professional,Android,5.6,2.7,5.9,26,1,7.5,7.4,1.6
12487,50,Male,Professional,iOS,7.1,3.3,7.5,33,6,4.8,8.3,4.4
12488,60,Female,Business Owner,Android,1.9,4.7,5.9,11,2,7.8,10,1.8
12489,44,Male,Freelancer,iOS,5.2,1.8,7.6,22,2,8,6.5,3.7
12490,46,Male,Business Owner,Android,5.5,3.2,6.4,24,2,5.5,9.7,3.8
12491,54,Male,Professional,Android,6.1,3.4,8,23,4,8.8,6.2,3.2
12492,22,Female,Student,iOS,4.8,0.5,6.6,19,2,7.1,7.5,4.2
12493,46,Female,Professional,Android,4.3,1.1,5.6,16,1,10.6,7.9,4.3
12494,49,Female,Professional,Android,4.4,1.8,7.4,18,4,6,8.8,4.3
12495,23,Female,Professional,iOS,8.9,2.6,7.2,17,5,3,4.7,6.2
12496,19,Male,Professional,Android,7.4,3.5,6.6,13,7,2.5,6.9,5
12497,23,Other,Freelancer,Android,6.8,1.8,5.2,36,4,6.2,6.5,6.2
12498,60,Female,Professional,Android,5.4,3.8,6.3,22,1,3.5,7.8,2.8
12499,21,Female,Professional,iOS,4.4,2,7.8,19,2,10,10,1.7
12500,46,Male,Professional,Android,7.4,3.6,8.1,13,0,3.7,8.7,4.4
12501,42,Male,Professional,Android,6.9,2.1,6.4,30,1,5,6.5,4.5
12502,26,Male,Professional,Android,4.3,4.2,5.5,14,0,8.3,9.4,3.6
12503,20,Female,Student,Android,6.5,2.5,5.8,26,2,8.7,7.7,6
12504,43,Male,Professional,Android,5.2,4.8,7.1,8,1,7.6,7.8,4.1
12505,60,Female,Student,iOS,4.6,0.3,5.8,15,4,5.8,8.3,3.2
12506,44,Male,Business Owner,Android,7.6,2.7,4.7,31,3,7.2,4.2,6.2
12507,53,Male,Professional,iOS,3.6,4.2,7.1,28,3,6.2,9,3.5
12508,49,Male,Student,Android,8.8,2,7.6,7,5,7.7,1.8,8.5
12509,18,Male,Student,iOS,7.1,4.6,5.8,39,3,4.8,6.2,5.9
12510,33,Female,Professional,Android,3.8,1.8,7.5,15,3,7.3,9.8,3.5
12511,28,Male,Professional,Android,9.2,1.1,7.6,7,1,5.7,5.6,4.9
12512,43,Female,Freelancer,Android,5.5,2.6,7.2,15,0,8.1,9.6,3
12513,57,Female,Professional,iOS,6.6,2.6,6.2,33,0,8,6.7,6.7
12514,18,Male,Student,Android,4.6,2.9,7,21,0,7.5,7.3,2.5
12515,43,Male,Student,Android,6.6,1.8,8.6,22,2,8.6,6.7,5.8
12516,45,Female,Student,Android,6.3,2.7,6.2,9,2,7,5.6,5.6
12517,26,Female,Student,Android,5,1.7,7.7,26,3,2.9,6.6,3.9
12518,39,Male,Student,Android,8.7,4,8.5,26,0,6.8,6.1,5.2
12519,25,Female,Professional,Android,6.2,4.3,6.5,9,5,8,8.5,3.2
12520,59,Female,Professional,Android,6.7,1.3,6.4,5,0,6.1,5.9,5.7
12521,44,Female,Freelancer,Android,4.5,2.2,6.7,32,1,7.8,7.4,3.5
12522,56,Female,Student,Android,5.1,3.6,7.8,7,5,8.6,8,4
12523,36,Female,Professional,Android,5.1,4,7.6,27,2,9.5,5.9,5.2
12524,42,Male,Freelancer,Android,3.9,2.7,6.2,10,2,5,9.6,2.9
12525,55,Female,Student,iOS,3.5,2.8,6.7,15,2,5.5,10,2.7
12526,38,Male,Freelancer,Android,4.7,3,8.1,8,0,6.5,9.9,2.8
12527,41,Male,Student,Android,6.6,2.6,7.3,13,0,4.3,5.6,2.2
12528,41,Female,Freelancer,Android,8.3,3.8,6.1,13,3,4.7,5,7
12529,36,Female,Professional,iOS,3.1,1.5,6.8,24,0,6.3,8.9,4.1
12530,19,Female,Professional,iOS,8.9,1.9,5.2,23,2,5.6,5,7.8
12531,31,Male,Student,Android,5.5,3.8,5.9,32,3,7.1,10,2.8
12532,49,Other,Business Owner,iOS,6.1,5.7,6.6,32,1,6.4,5.1,3.8
12533,59,Male,Professional,Android,5.2,2.8,7.7,30,3,8.6,7.7,3
12534,49,Male,Student,iOS,4.9,3,7,23,1,7.7,8.6,3.5
12535,45,Female,Freelancer,iOS,9.9,3.6,8.1,30,2,8.6,2.6,5
12536,56,Female,Freelancer,Android,5.5,2.1,4.9,24,2,8.4,7.8,4
12537,57,Female,Business Owner,Android,7.7,2.5,8.5,13,3,7.1,6.4,4.8
12538,59,Female,Professional,Android,10.6,1.4,5.9,5,4,7.3,2.6,9.6
12539,57,Female,Professional,iOS,5.3,3.5,7.5,14,1,10.5,7.5,4.6
12540,30,Male,Professional,Android,8.8,3.4,6.7,36,3,6.9,6.4,4.5
12541,29,Female,Student,Android,3.5,3.4,9.4,24,2,10.3,10,2.3
12542,25,Male,Professional,iOS,3.7,2.2,6.5,30,2,7.7,8.9,3.2
12543,32,Female,Professional,iOS,4.4,3.6,6.6,30,1,3.4,6.6,4.8
12544,43,Male,Freelancer,Android,6.7,1.4,8.7,27,5,8.5,7.8,5
12545,29,Male,Freelancer,Android,2.7,2.5,6.8,18,2,4.6,8.9,2.9
12546,60,Female,Student,Android,3.5,2,7.4,33,0,3,7.4,2.6
12547,44,Male,Student,Android,5.5,1.9,5.3,10,0,6,7.9,4.6
12548,35,Male,Student,Android,5.3,1.7,6.9,23,0,6.5,7.5,4.7
12549,53,Male,Professional,iOS,6.7,1.2,6.9,20,1,3.4,5,3.3
12550,44,Male,Student,Android,1.8,1.2,5.2,39,3,8.2,8.8,1.6
12551,26,Female,Professional,Android,3.6,1.8,7.2,17,5,5.7,10,1
12552,56,Male,Professional,Android,5.9,2.1,7.2,20,2,4.6,7,5
12553,18,Female,Freelancer,Android,6.8,2.9,6.5,24,2,8.6,6.3,6.8
12554,24,Female,Freelancer,Android,8,2.9,5.7,29,2,10.9,4.9,7.3
12555,43,Female,Student,Android,4.4,1.2,6.4,39,2,7.9,8.6,2.4
12556,24,Female,Student,Android,7.4,2.7,8.4,8,2,9.2,9.6,5
12557,24,Female,Student,Android,3.9,2.4,6.1,29,2,9.1,8.5,3.7
12558,25,Male,Professional,Android,5,2.7,5.7,30,1,6.1,7.3,3.5
12559,33,Female,Professional,Android,5.2,0.7,8.5,20,2,5.6,6.2,4.2
12560,20,Male,Student,Android,3.8,4.8,8.1,39,2,5.8,9.4,2.2
12561,27,Female,Student,Android,6.1,2.5,7.5,26,8,5.2,8,4
12562,24,Male,Student,iOS,4.8,0.2,5.3,37,1,6,8.4,3.9
12563,38,Male,Student,Android,5.5,1.8,7.3,27,1,9.3,5.9,4.3
12564,54,Female,Professional,Android,8.3,2.6,7,13,2,7.6,4.3,6.8
12565,48,Male,Student,Android,5.8,5,6.8,31,4,7.7,5.9,3.4
12566,40,Female,Freelancer,Android,4.5,1.7,5.7,17,2,5.6,10,1.5
12567,44,Male,Professional,Android,5,3.1,4,20,0,9,6.3,6
12568,39,Other,Professional,Android,6.1,4,8,13,1,6.4,7.1,3.4
12569,56,Male,Professional,iOS,7.1,2.9,6.3,10,2,5.9,6.2,5.5
12570,44,Male,Professional,Android,4.4,2.8,9.5,38,5,6.9,8.1,1
12571,21,Male,Professional,Android,5.3,3.3,7.7,11,2,7,8.9,2.9
12572,41,Male,Student,Android,6.8,3,7.2,14,5,9.4,6.8,4.5
12573,40,Male,Professional,Android,6.1,2.1,8.4,21,6,6.9,8.3,3.4
12574,36,Male,Professional,Android,5.3,3,7,29,4,7.3,7,4.2
12575,59,Male,Professional,Android,7.2,1.1,5.5,6,1,4.8,5.6,6.3
12576,20,Male,Student,Android,8.9,3.1,6.1,22,2,8.9,5.4,5.8
12577,44,Male,Professional,iOS,7.6,1.2,7.4,23,7,7.5,6.2,4.1
12578,20,Male,Professional,iOS,7,3,5.8,12,3,6.6,3.9,5.6
12579,45,Female,Professional,Android,5,4.1,7.7,29,1,6.6,6.2,3.3
12580,34,Male,Business Owner,Android,7.3,0.2,7.7,28,1,4.7,3.8,7.8
12581,48,Female,Student,iOS,2.1,3.8,4.7,32,1,8,10,2.2
12582,27,Female,Professional,Android,3.3,3.6,6.7,39,0,5.8,8.4,3.3
12583,39,Female,Student,iOS,3.7,3.5,5.4,10,4,6.6,7.2,4
12584,47,Male,Professional,Android,8.1,4,7.6,24,2,7.3,6.9,4.6
12585,38,Female,Student,Android,7.1,3.7,6.6,39,2,7.5,5.8,6.2
12586,53,Male,Freelancer,Android,8.3,2.7,6.1,32,1,4.2,3.4,6.2
12587,40,Female,Student,iOS,5.1,3.7,7.4,31,1,7.7,8.8,3.9
12588,55,Female,Professional,Android,3.8,3.6,7.2,27,4,9.7,9.9,2.4
12589,29,Female,Professional,Android,2,5.1,7.3,36,3,6,10,1
12590,42,Female,Professional,Android,7,1.1,6.3,25,2,6.7,8.8,4.9
